
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 01:49:35.056

TimeStamp, fr_w      , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot_w    , plsol_w   , pus_w     , pvdkds_w  , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
   58.250, 1         , 0         , 1         , 0         , 7.02778   , 1249.5    , 985.078   , 985.078   , 982.109   , 0.761721  , 0.429689  , 0.312501  , 0.625002  , 29.6719   , 100.477   , 100.359   , 29.9766   , 410       , 2.72      , 0         , 4.31373   , 0         , 12        
   58.300, 1         , 0         , 1         , 0         , 7.38889   , 1244.75   , 985.078   , 985.078   , 982.109   , 0.761721  , 0.429689  , 0.312501  , 0.625002  , 29.6953   , 100.336   , 100.172   , 30        , 410       , 2.796     , 0         , 4.31373   , 0         , 13.5      
   58.350, 1         , 0         , 1         , 0         , 7.41667   , 1245      , 985.078   , 985.078   , 982.109   , 0.742189  , 0.410157  , 0.312501  , 0.625002  , 30.0703   , 100.148   , 100.172   , 30.1172   , 410       , 2.832     , 0         , 4.31373   , 0         , 12.75     
   58.400, 1         , 0         , 1         , 0         , 7.27778   , 1242.25   , 985.078   , 985.078   , 982.109   , 0.742189  , 0.410157  , 0.312501  , 0.625002  , 30.2109   , 100.148   , 100.078   , 30.1406   , 410       , 2.8       , 0         , 4.31373   , 0         , 12.75     
   58.450, 1         , 0         , 1         , 0         , 7.25001   , 1241      , 985.078   , 985.078   , 979.453   , 0.722658  , 0.410157  , 0.312501  , 0.625002  , 30.5156   , 100.055   , 100.031   , 30.2109   , 410       , 2.86      , 0         , 4.31373   , 0         , 11.25     
   58.500, 1         , 0         , 1         , 0         , 6.88889   , 1241.75   , 985.078   , 985.078   , 982.109   , 0.722658  , 0.410157  , 0.312501  , 0.625002  , 30.3281   , 100.008   , 100.055   , 30.2344   , 410       , 2.748     , 0         , 4.31373   , 0         , 11.25     
   58.550, 1         , 0         , 1         , 0         , 7.41667   , 1237.25   , 985.078   , 985.078   , 979.453   , 0.703127  , 0.429689  , 0.292969  , 0.625002  , 30.4453   , 100.031   , 99.9141   , 30.2813   , 410       , 2.852     , 0         , 4.31373   , 0         , 12        
   58.600, 1         , 0         , 1         , 0         , 6.88889   , 1237.75   , 985.078   , 985.078   , 979.453   , 0.703127  , 0.429689  , 0.292969  , 0.625002  , 30.4453   , 99.8906   , 99.8906   , 30.3984   , 410       , 2.76      , 0         , 4.31373   , 0         , 11.25     
   58.650, 1         , 0         , 1         , 0         , 7.00001   , 1237.5    , 985.078   , 985.078   , 982.109   , 0.683596  , 0.429689  , 0.292969  , 0.60547   , 30.2109   , 99.8906   , 99.9844   , 30.4219   , 410       , 2.74      , 0         , 4.31373   , 0         , 12.75     
   58.700, 1         , 0         , 1         , 0         , 6.86112   , 1236.5    , 985.078   , 985.078   , 982.109   , 0.683596  , 0.429689  , 0.292969  , 0.60547   , 29.9766   , 99.9609   , 99.8906   , 30.4688   , 410       , 2.72      , 0         , 4.31373   , 0         , 14.25     
   58.750, 1         , 0         , 1         , 0         , 6.86112   , 1238.25   , 985.078   , 985.078   , 982.109   , 0.664064  , 0.429689  , 0.312501  , 0.625002  , 29.6953   , 99.8672   , 99.8906   , 30.5625   , 410       , 2.716     , 0         , 4.31373   , 0         , 15        
   58.800, 1         , 0         , 1         , 0         , 7.05556   , 1241.25   , 985.078   , 985.078   , 982.109   , 0.664064  , 0.429689  , 0.312501  , 0.625002  , 29.6016   , 99.8906   , 99.9844   , 30.5391   , 410       , 2.728     , 0         , 4.31373   , 0         , 15.75     
   58.850, 1         , 0         , 1         , 0         , 7.75001   , 1244.75   , 985.078   , 985.078   , 979.453   , 0.644533  , 0.44922   , 0.292969  , 0.625002  , 30.0938   , 99.9844   , 100.172   , 30.4219   , 410       , 2.9       , 0         , 4.31373   , 0         , 15        
   58.900, 1         , 0         , 1         , 0         , 7.05556   , 1249      , 985.078   , 985.078   , 982.109   , 0.644533  , 0.44922   , 0.292969  , 0.625002  , 29.9766   , 100.172   , 100.289   , 30.4219   , 410       , 2.748     , 0         , 4.31373   , 0         , 12.75     
   58.950, 1         , 0         , 1         , 0         , 7.38889   , 1247.5    , 985.078   , 985.078   , 982.109   , 0.625002  , 0.468751  , 0.273438  , 0.644533  , 30.0469   , 100.266   , 100.266   , 30.3516   , 410       , 2.796     , 0         , 4.31373   , 0         , 13.5      
   59.000, 1         , 0         , 1         , 0         , 6.47223   , 1247.5    , 985.078   , 985.078   , 979.453   , 0.625002  , 0.468751  , 0.273438  , 0.644533  , 29.7422   , 100.242   , 100.266   , 30.3984   , 410       , 2.708     , 0         , 4.31373   , 0         , 12.75     
   59.050, 1         , 0         , 1         , 0         , 6.58334   , 1243      , 985.078   , 985.078   , 982.109   , 0.60547   , 0.468751  , 0.292969  , 0.644533  , 29.3438   , 100.219   , 100.102   , 30.3984   , 410       , 2.68      , 0         , 4.31373   , 0         , 15        
   59.100, 1         , 0         , 1         , 0         , 7.00001   , 1243.5    , 985.078   , 985.078   , 979.453   , 0.60547   , 0.468751  , 0.292969  , 0.644533  , 29.25     , 100.102   , 100.125   , 30.4922   , 410       , 2.712     , 0         , 4.31373   , 0         , 16.5      
   59.150, 1         , 0         , 1         , 0         , 6.80556   , 1247      , 985.078   , 985.078   , 982.109   , 0.585939  , 0.488283  , 0.292969  , 0.664064  , 29.0391   , 100.125   , 100.266   , 30.4688   , 410       , 2.684     , 0         , 4.31373   , 0         , 16.5      
   59.200, 1         , 0         , 1         , 0         , 6.58334   , 1248.75   , 985.078   , 985.078   , 982.109   , 0.585939  , 0.488283  , 0.292969  , 0.664064  , 28.7344   , 100.266   , 100.242   , 30.4453   , 410       , 2.66      , 0         , 4.31373   , 0         , 16.5      
   59.250, 1         , 0         , 1         , 0         , 6.55556   , 1252      , 985.078   , 985.078   , 979.453   , 0.60547   , 0.468751  , 0.292969  , 0.644533  , 28.4297   , 100.242   , 100.313   , 30.375    , 410       , 2.664     , 0         , 4.31373   , 0         , 18        
   59.300, 1         , 0         , 1         , 0         , 7.36112   , 1256      , 985.078   , 985.078   , 982.109   , 0.60547   , 0.468751  , 0.292969  , 0.644533  , 28.5703   , 100.313   , 100.523   , 30.3047   , 410       , 2.704     , 0         , 4.31373   , 0         , 17.25     
   59.350, 1         , 0         , 1         , 0         , 6.94445   , 1259      , 985.078   , 985.078   , 979.453   , 0.625002  , 0.488283  , 0.273438  , 0.664064  , 28.8047   , 100.5     , 100.641   , 30.2109   , 410       , 2.688     , 0         , 4.31373   , 0         , 15        
   59.400, 1         , 0         , 1         , 0         , 7.80556   , 1264.5    , 985.078   , 985.078   , 982.109   , 0.625002  , 0.488283  , 0.273438  , 0.664064  , 29.4141   , 100.641   , 100.828   , 30.0938   , 410       , 2.856     , 0         , 4.70588   , 0         , 12.75     
   59.450, 1         , 0         , 1         , 0         , 7.41667   , 1266      , 985.078   , 985.078   , 982.109   , 0.644533  , 0.507814  , 0.292969  , 0.683596  , 29.7656   , 100.828   , 100.992   , 29.8828   , 410       , 2.788     , 0         , 4.70588   , 0         , 10.5      
   59.500, 1         , 0         , 1         , 0         , 6.94445   , 1264.25   , 985.078   , 985.078   , 982.109   , 0.644533  , 0.507814  , 0.292969  , 0.683596  , 29.8594   , 100.969   , 100.922   , 29.8359   , 415       , 2.724     , 0         , 4.31373   , 0         , 9.75      
   59.550, 1         , 0         , 1         , 0         , 7.52778   , 1260.5    , 985.078   , 985.078   , 982.109   , 0.644533  , 0.488283  , 0.312501  , 0.703127  , 29.9766   , 100.898   , 100.781   , 29.8359   , 415       , 2.832     , 0         , 4.31373   , 0         , 10.5      
   59.600, 1         , 0         , 1         , 0         , 7.47223   , 1261.5    , 985.078   , 985.078   , 979.453   , 0.644533  , 0.488283  , 0.312501  , 0.703127  , 30.0703   , 100.781   , 100.805   , 29.8125   , 415       , 2.864     , 0         , 4.31373   , 0         , 10.5      
   59.650, 1         , 0         , 1         , 0         , 7.30556   , 1262.75   , 985.078   , 985.078   , 982.109   , 0.625002  , 0.468751  , 0.312501  , 0.722658  , 30.0938   , 100.781   , 100.852   , 29.7422   , 415       , 2.796     , 0         , 4.31373   , 0         , 9.75      
   59.700, 1         , 0         , 1         , 0         , 7.11112   , 1255.75   , 985.078   , 985.078   , 982.109   , 0.625002  , 0.468751  , 0.312501  , 0.722658  , 29.8594   , 100.828   , 100.781   , 29.7188   , 415       , 2.748     , 0         , 4.31373   , 0         , 11.25     
   59.750, 1         , 0         , 1         , 0         , 6.94445   , 1252.75   , 985.078   , 985.078   , 982.109   , 0.644533  , 0.44922   , 0.292969  , 0.742189  , 29.3438   , 100.008   , 100.523   , 29.7656   , 415       , 2.704     , 0         , 4.31373   , 0         , 12        
   59.800, 1         , 0         , 1         , 0         , 6.91667   , 1252.5    , 985.078   , 985.078   , 982.109   , 0.644533  , 0.44922   , 0.292969  , 0.742189  , 29.3672   , 100.523   , 100.523   , 29.8125   , 415       , 2.704     , 0         , 4.31373   , 0         , 12        
   59.850, 1         , 0         , 1         , 0         , 7.27778   , 1251.5    , 985.078   , 985.078   , 982.109   , 0.664064  , 0.44922   , 0.292969  , 0.742189  , 29.5313   , 100.5     , 100.477   , 29.7891   , 415       , 2.752     , 0         , 4.31373   , 0         , 12.75     
   59.900, 1         , 0         , 1         , 0         , 7.11112   , 1251      , 985.078   , 985.078   , 982.109   , 0.664064  , 0.44922   , 0.292969  , 0.742189  , 29.3906   , 100.477   , 100.523   , 29.7891   , 415       , 2.732     , 0         , 4.31373   , 0         , 12.75     
   59.950, 1         , 0         , 1         , 0         , 7.94445   , 1250.25   , 985.078   , 985.078   , 979.453   , 0.683596  , 0.429689  , 0.312501  , 0.722658  , 29.8359   , 100.477   , 100.336   , 29.7891   , 415       , 2.976     , 0         , 4.31373   , 0         , 12.75     
   60.000, 1         , 0         , 1         , 0         , 6.86112   , 1251.5    , 985.078   , 985.078   , 982.109   , 0.683596  , 0.429689  , 0.312501  , 0.722658  , 29.8828   , 100.336   , 100.453   , 29.7891   , 415       , 2.732     , 0         , 4.31373   , 0         , 11.25     
   60.050, 1         , 0         , 1         , 0         , 6.91667   , 1246.5    , 985.078   , 985.078   , 982.109   , 0.664064  , 0.44922   , 0.312501  , 0.722658  , 29.8594   , 100.406   , 100.242   , 29.7656   , 415       , 2.736     , 0         , 4.31373   , 0         , 12        
   60.100, 1         , 0         , 1         , 0         , 7.22223   , 1243      , 985.078   , 985.078   , 982.109   , 0.664064  , 0.44922   , 0.312501  , 0.722658  , 30.0234   , 100.219   , 100.102   , 29.8594   , 415       , 2.784     , 0         , 4.31373   , 0         , 12        
   60.150, 1         , 0         , 1         , 0         , 7.02778   , 1240      , 985.078   , 985.078   , 979.453   , 0.644533  , 0.429689  , 0.292969  , 0.722658  , 29.9531   , 100.078   , 99.9844   , 29.9531   , 415       , 2.768     , 0         , 4.31373   , 0         , 12.75     
   60.200, 1         , 0         , 1         , 0         , 6.66667   , 1236      , 985.078   , 985.078   , 982.109   , 0.644533  , 0.429689  , 0.292969  , 0.722658  , 29.625    , 99.9609   , 99.8203   , 30.0469   , 415       , 2.708     , 0         , 4.31373   , 0         , 14.25     
   60.250, 1         , 0         , 1         , 0         , 6.61112   , 1234.75   , 985.078   , 985.078   , 982.109   , 0.625002  , 0.410157  , 0.273438  , 0.703127  , 29.2266   , 99.8203   , 99.7734   , 30.1641   , 415       , 2.688     , 0         , 4.31373   , 0         , 15.75     
   60.300, 1         , 0         , 1         , 0         , 6.58334   , 1238.25   , 985.078   , 985.078   , 982.109   , 0.625002  , 0.410157  , 0.273438  , 0.703127  , 28.9922   , 99.75     , 99.9141   , 30.1875   , 415       , 2.676     , 0         , 4.31373   , 0         , 15.75     
   60.350, 1         , 0         , 1         , 0         , 6.77778   , 1240.75   , 985.078   , 985.078   , 982.109   , 0.60547   , 0.429689  , 0.253907  , 0.722658  , 28.7109   , 99.9141   , 99.9844   , 30.1641   , 415       , 2.676     , 0         , 4.31373   , 0         , 18        
   60.400, 1         , 0         , 1         , 0         , 6.61112   , 1243.5    , 985.078   , 985.078   , 982.109   , 0.60547   , 0.429689  , 0.253907  , 0.722658  , 28.5234   , 99.9609   , 100.078   , 30.1406   , 415       , 2.656     , 0         , 4.31373   , 0         , 18.75     
   60.450, 1         , 0         , 1         , 0         , 7.41667   , 1248.75   , 985.078   , 985.078   , 982.109   , 0.585939  , 0.44922   , 0.273438  , 0.742189  , 28.8281   , 100.078   , 100.219   , 30.1172   , 415       , 2.736     , 0         , 4.31373   , 0         , 17.25     
   60.500, 1         , 0         , 1         , 0         , 7.19445   , 1254      , 985.078   , 985.078   , 982.109   , 0.585939  , 0.44922   , 0.273438  , 0.742189  , 29.25     , 100.219   , 100.359   , 30        , 415       , 2.732     , 0         , 4.31373   , 0         , 13.5      
   60.550, 1         , 0         , 1         , 0         , 7.47223   , 1249.25   , 985.078   , 985.078   , 979.453   , 0.60547   , 0.44922   , 0.292969  , 0.761721  , 29.5078   , 100.359   , 100.43    , 29.8594   , 415       , 2.852     , 0         , 4.31373   , 0         , 13.5      
   60.600, 1         , 0         , 1         , 0         , 7.05556   , 1251.5    , 985.078   , 985.078   , 982.109   , 0.60547   , 0.44922   , 0.292969  , 0.761721  , 29.6953   , 100.406   , 100.359   , 29.9531   , 415       , 2.736     , 0         , 4.31373   , 0         , 12        
   60.650, 1         , 0         , 1         , 0         , 7.16667   , 1250      , 985.078   , 985.078   , 982.109   , 0.585939  , 0.468751  , 0.312501  , 0.742189  , 29.8125   , 100.359   , 100.43    , 29.9063   , 415       , 2.756     , 0         , 4.31373   , 0         , 12        
   60.700, 1         , 0         , 1         , 0         , 7.61112   , 1245.75   , 985.078   , 985.078   , 982.109   , 0.585939  , 0.468751  , 0.312501  , 0.742189  , 30.0469   , 100.406   , 100.242   , 29.9531   , 415       , 2.864     , 0         , 4.31373   , 0         , 12.75     
   60.750, 1         , 0         , 1         , 0         , 7.25001   , 1244      , 985.078   , 985.078   , 979.453   , 0.60547   , 0.468751  , 0.332032  , 0.761721  , 30.3047   , 100.219   , 100.148   , 30.0938   , 415       , 2.836     , 0         , 4.31373   , 0         , 12        
   60.800, 1         , 0         , 1         , 0         , 6.55556   , 1242      , 985.078   , 985.078   , 982.109   , 0.60547   , 0.468751  , 0.332032  , 0.761721  , 30.0469   , 100.125   , 100.055   , 30.0703   , 415       , 2.72      , 0         , 4.31373   , 0         , 11.25     
   60.850, 1         , 0         , 1         , 0         , 6.88889   , 1238.5    , 985.078   , 985.078   , 982.109   , 0.625002  , 0.44922   , 0.351563  , 0.742189  , 29.6484   , 100.031   , 99.9375   , 30.2109   , 415       , 2.72      , 0         , 4.31373   , 0         , 13.5      
   60.900, 1         , 0         , 1         , 0         , 7.00001   , 1241      , 985.078   , 985.078   , 982.109   , 0.625002  , 0.44922   , 0.351563  , 0.742189  , 29.5313   , 99.9375   , 100.031   , 30.2578   , 415       , 2.724     , 0         , 4.31373   , 0         , 14.25     
   60.950, 1         , 0         , 1         , 0         , 6.72223   , 1242.5    , 985.078   , 985.078   , 979.453   , 0.644533  , 0.429689  , 0.332032  , 0.722658  , 29.5313   , 100.008   , 100.078   , 30.2578   , 415       , 2.716     , 0         , 4.31373   , 0         , 14.25     
   61.000, 1         , 0         , 1         , 0         , 6.77778   , 1249.25   , 985.078   , 985.078   , 982.109   , 0.644533  , 0.429689  , 0.332032  , 0.722658  , 29.2266   , 100.078   , 100.242   , 30.1875   , 415       , 2.692     , 0         , 4.31373   , 0         , 14.25     
   61.050, 1         , 0         , 1         , 0         , 6.83334   , 1252.5    , 985.078   , 985.078   , 979.453   , 0.625002  , 0.44922   , 0.332032  , 0.703127  , 29.2734   , 100.242   , 100.453   , 30.0703   , 415       , 2.708     , 0         , 4.31373   , 0         , 13.5      
   61.100, 1         , 0         , 1         , 0         , 6.72223   , 1251.5    , 985.078   , 985.078   , 982.109   , 0.625002  , 0.44922   , 0.332032  , 0.703127  , 29.0156   , 100.43    , 100.57    , 30        , 415       , 2.68      , 0         , 4.31373   , 0         , 13.5      
   61.150, 1         , 0         , 1         , 0         , 7.25001   , 1249.25   , 985.078   , 985.078   , 982.109   , 0.60547   , 0.488283  , 0.312501  , 0.683596  , 29.0156   , 100.547   , 100.5     , 29.9766   , 415       , 2.716     , 0         , 4.31373   , 0         , 15        
   61.200, 1         , 0         , 1         , 0         , 6.86112   , 1251.75   , 985.078   , 985.078   , 979.453   , 0.60547   , 0.488283  , 0.312501  , 0.683596  , 29.0391   , 100.477   , 100.406   , 30.0234   , 415       , 2.696     , 0         , 4.31373   , 0         , 14.25     
